Mixture,CD8+ Cells,Tregs,Non-immune cluster,Nk Cells,CD4+ Cells,B Cells,Myeloid,Mast Cells,P-value,Correlation,RMSE
TCGA-EP-A12J-11,0.100109783762789,0.0129712706974328,0.704234874750206,0.037609901898538,0.0941589286542421,0.00906668825831805,0.0384713488810982,0.00337720309737495,0,0.906987422741508,0.428172485735648
TCGA-DD-AADK-01,0.0749307953273457,0.0507746436759208,0.618002499920542,0.0793629586803003,0.0693936738221476,0.0523908540411868,0.0531690841565312,0.00197549037602599,0,0.814522830114577,0.584071958746081
TCGA-DD-A73D-01,0.151400750992776,0.0131576128330146,0.482349814051157,0.0992637726119489,0.119870074532526,0.0444775876524379,0.0891581772904868,0.000322210035653139,0,0.722574253378489,0.699033419976373
TCGA-BW-A5NP-01,0.10473549854774,0.0506690107384421,0.400975420666842,0.115180613663337,0.171308416459155,0.057632499144518,0.0992904717662327,0.000208069013732819,0,0.691823485833791,0.740569794782184
TCGA-DD-A4NN-01,0.100966538799949,0.0490340285973805,0.443894059179441,0.145532241946816,0.102148715928793,0.0426538749740673,0.115222300107632,0.000548240465921453,0,0.653561514950035,0.760544139866313
TCGA-ZP-A9CZ-01,0.152734395990715,0.0257609087125875,0.563297888640769,0.107409277400731,0.0318183428709608,0.0291023524143764,0.0831262811902957,0.00675055277956483,0,0.794627300274208,0.613373066060631
TCGA-CC-A8HS-01,0.139925845380806,0.0431615046950146,0.406232349822652,0.145841738526748,0.110358827208202,0.0807567635084946,0.0710204983788171,0.00270247247926578,0,0.751890559307454,0.695320115121461
TCGA-G3-A6UC-01,0.173870391378238,0,0.615729547401401,0.0412878772424461,0.0988427495631182,0.0160112637601716,0.054025708584385,0.000232462070240686,0,0.825405044653397,0.569081768031015
TCGA-CC-A7IH-01,0.131522341308759,0.018602095719268,0.566670497931246,0.0858093204888719,0.0953299826058757,0.0280543775636416,0.0732090327821389,0.00080235160019888,0,0.75955809257723,0.65303720007409
TCGA-BC-A69I-01,0.124262589066233,0,0.647693707433949,0.0614684438997365,0.0600515147555694,0.0118815500824111,0.092514948612958,0.00212724614914317,0,0.804722181944517,0.597270994976323
TCGA-K7-A6G5-01,0.0853491156880486,0.0176138337822484,0.654399513440923,0.0814891381795413,0.0699178281703587,0.0311283418827458,0.0583316280230406,0.0017706008330937,0,0.857476458794067,0.519598486495924
TCGA-BC-A10U-01,0.131799033555142,0.0160069179765018,0.46889194799766,0.0857613885023158,0.118443762258663,0.0495086391693614,0.12776077830675,0.00182753223360576,0,0.773705708563931,0.654194560834985
TCGA-DD-A4NG-01,0.147740757330708,0.0238336273306065,0.504886176169242,0.0690047520408267,0.101213440984891,0.0204738204196448,0.129253233751686,0.00359419197239488,0,0.75662147192265,0.662488023456588
TCGA-BD-A2L6-11,0.105767336480258,0,0.640944405296303,0.0434138540419611,0.123210071331335,0,0.085090728021109,0.00157360482903412,0,0.843588421073855,0.541216763772369
TCGA-UB-A7MC-01,0.204293876202801,0.0458795581415018,0.387614391839337,0.134520575561948,0.0690050424991428,0.0238485351912217,0.133319660259572,0.00151836030447519,0,0.597101021612107,0.806263891691332
TCGA-UB-AA0U-01,0.150550055850807,0.00388583018656332,0.575381824161606,0.0537194497915885,0.10115124426927,0.0390356501325391,0.074524828574563,0.00175111703306231,0,0.837798952519026,0.558201022044181
TCGA-DD-A4NB-01,0.165091053346762,0.0245847604270063,0.525129191086549,0.0651321557602177,0.100715310262465,0.0135169730142148,0.100809068176963,0.00502148792582229,0,0.691444254314836,0.723409329781206
TCGA-ED-A8O6-01,0.116513805769007,0.029488365971236,0.490750405474423,0.124411756837404,0.0736068718593161,0.0540935396507391,0.110612592976965,0.000522661460909407,0,0.782700853404683,0.64020659848953
TCGA-DD-AACQ-01,0.115734980138943,0.0326586187176412,0.530521124453218,0.0840056545625258,0.0900366372877719,0.0494561093471531,0.0961873829102328,0.00139949258251404,0,0.80037521842063,0.612486226670034
TCGA-G3-AAV6-01,0.0926515266700809,0.0733715949901879,0.485959317709552,0.129175717109772,0.0739196558378115,0.0673127290666902,0.0771405127786,0.000468945837305519,0,0.686226208525314,0.730456425475696
TCGA-DD-A3A4-01,0.0669561790446449,0.0856466333682279,0.573809487282732,0.12068537433827,0.0951237510361725,0.0233137661456081,0.0307031955205204,0.00376161326382443,0,0.693226067243709,0.722692424167065
TCGA-DD-A1EK-01,0.0577859030379675,0.0171793020130577,0.589913500142356,0.0925259179072871,0.109633148834132,0.0354723801334749,0.0957994818193203,0.00169036611240351,0,0.774702230454381,0.634854957785171
TCGA-DD-A114-11,0.0998992561487102,0.00731760164029434,0.710682833990348,0.0526155908277865,0.0823660212518793,0.00591129577829642,0.0378567280018051,0.00335067236087964,0,0.897972905998206,0.446345018744275
TCGA-FV-A3R2-01,0.117296343882157,0.0308208321588315,0.579898655853856,0.0869562369374531,0.0897956054027307,0.0319125427322079,0.0612311741895891,0.00208860884317483,0,0.840142526995379,0.554375941609582
TCGA-DD-A39Z-11,0.0747894457498586,0,0.780325092346374,0.0223285477316965,0.0961361751471543,0.00475221798228125,0.0190074709639026,0.0026610500787322,0,0.789686142628955,0.646663864861282
TCGA-BC-A10Z-01,0.154047309076509,0.0287416469965228,0.602548876273485,0.0587113810559173,0.0666284845072362,0.0348950696920839,0.0501345726631338,0.00429265973511227,0,0.769465101218905,0.640895796598487
