"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DONSON.5",3.41440251618492e-17,-0.378675443896796,0.165,0.273,6.85509593174447e-13,"Nk Cells","DONSON"
"KCNQ1OT1.3",3.48125597644029e-17,-0.274033383053097,0.121,0.224,6.98931762389918e-13,"Nk Cells","KCNQ1OT1"
"TBCC.3",3.5796209890588e-17,0.37061436690784,0.3,0.207,7.18680505973335e-13,"Nk Cells","TBCC"
"SCAMP3.2",3.92043251191705e-17,-0.256656473664954,0.092,0.185,7.87105235417587e-13,"Nk Cells","SCAMP3"
"RABGAP1.3",4.18745092910733e-17,-0.286989325561714,0.048,0.122,8.40714523036879e-13,"Nk Cells","RABGAP1"
"TMEM14B.2",4.83486153182983e-17,-0.260837250369807,0.304,0.461,9.70695149745476e-13,"Nk Cells","TMEM14B"
"ZC3HAV1.3",5.48475656308685e-17,0.312070137390568,0.466,0.366,1.10117457517095e-12,"Nk Cells","ZC3HAV1"
"IQGAP1.2",5.91661632179432e-17,0.329764934258391,0.449,0.372,1.18787905892665e-12,"Nk Cells","IQGAP1"
"AIF1.5",6.61482101559039e-17,-0.458041200673684,0.088,0.169,1.32805761530008e-12,"Nk Cells","AIF1"
"INO80C.4",6.73277150398826e-17,-0.255791535189085,0.075,0.161,1.35173853485572e-12,"Nk Cells","INO80C"
"PHF19.1",6.83564554939313e-17,0.350113698548263,0.112,0.056,1.37239255695166e-12,"Nk Cells","PHF19"
"ST6GAL1.4",7.39379518300899e-17,-0.275140301460258,0.075,0.159,1.48445225889271e-12,"Nk Cells","ST6GAL1"
"PHACTR4.2",7.61593177531588e-17,-0.257312800779477,0.085,0.174,1.52905062253017e-12,"Nk Cells","PHACTR4"
"TTC39C.6",7.84197854991389e-17,-0.301189926851723,0.065,0.145,1.57443403346621e-12,"Nk Cells","TTC39C"
"PSMB10.2",8.20955814430043e-17,0.422177678751121,0.277,0.196,1.6482329886312e-12,"Nk Cells","PSMB10"
"TMEM60.3",8.21495748568339e-17,-0.263999277143054,0.065,0.146,1.64931701440065e-12,"Nk Cells","TMEM60"
"EIF2S2.1",8.50329922898033e-17,-0.267519027618423,0.396,0.586,1.70720738620238e-12,"Nk Cells","EIF2S2"
"HNRNPA0.3",8.68692306870021e-17,0.254443095218559,0.597,0.54,1.74407354450294e-12,"Nk Cells","HNRNPA0"
"ETS1.4",8.77941685250136e-17,0.329925367489092,0.357,0.252,1.7626435214767e-12,"Nk Cells","ETS1"
"TES.3",8.98844023294954e-17,0.418714001082305,0.287,0.205,1.80460914556928e-12,"Nk Cells","TES"
"TP53INP1.4",9.94952717155996e-17,-0.293997334481144,0.054,0.129,1.99756657023409e-12,"Nk Cells","TP53INP1"
"YWHAE.1",1.00066690922946e-16,-0.259984341292383,0.418,0.609,2.00903895365998e-12,"Nk Cells","YWHAE"
"GPX4.3",1.11878948039196e-16,-0.269103434586105,0.534,0.712,2.24619363978294e-12,"Nk Cells","GPX4"
"IDH2.1",1.14068258807417e-16,0.407308821752806,0.341,0.266,2.29014843207652e-12,"Nk Cells","IDH2"
"DIAPH1.1",1.28657316794634e-16,0.391368148334897,0.254,0.172,2.58305294928586e-12,"Nk Cells","DIAPH1"
"HLA-F.4",1.3080569049779e-16,0.269841266362801,0.571,0.514,2.62618584812412e-12,"Nk Cells","HLA-F"
"FLNA.3",1.3626459715984e-16,0.395383035407804,0.307,0.224,2.73578431717810e-12,"Nk Cells","FLNA"
"LPCAT1.1",1.52659275540935e-16,0.429477598125574,0.105,0.053,3.06494027503536e-12,"Nk Cells","LPCAT1"
"IRF8.1",1.56364288851127e-16,0.511467854066356,0.118,0.064,3.13932582726409e-12,"Nk Cells","IRF8"
"IFI44.3",1.56766925297729e-16,-0.301794422749548,0.115,0.212,3.1474095592025e-12,"Nk Cells","IFI44"
"BET1.3",1.66076295408625e-16,-0.260398325314994,0.092,0.182,3.33431378291897e-12,"Nk Cells","BET1"
"TUBA1A.5",1.74405543081524e-16,0.256938794485769,0.566,0.453,3.50154008844776e-12,"Nk Cells","TUBA1A"
"MRPS6.3",2.62492726937843e-16,0.379746970419292,0.428,0.368,5.27006647873108e-12,"Nk Cells","MRPS6"
"HELLS.1",2.79860594901119e-16,0.414850072692402,0.126,0.069,5.61876116382976e-12,"Nk Cells","HELLS"
"LRRC8A.2",3.26655008182883e-16,-0.281952259198051,0.038,0.104,6.55825259928775e-12,"Nk Cells","LRRC8A"
"CEP68.2",3.29805430504409e-16,-0.294275360706327,0.036,0.102,6.62150362823703e-12,"Nk Cells","CEP68"
"MAPK3.3",3.93535617069603e-16,-0.272906158616867,0.065,0.143,7.90101458390641e-12,"Nk Cells","MAPK3"
"KDM6B.4",3.97637180484702e-16,0.390062521389602,0.324,0.243,7.98336167259136e-12,"Nk Cells","KDM6B"
"PFDN1.1",5.25397040271082e-16,-0.253918551641563,0.173,0.289,1.05483963775225e-11,"Nk Cells","PFDN1"
"QTRT1.4",6.07792065311842e-16,-0.250571100586056,0.071,0.151,1.22026412952659e-11,"Nk Cells","QTRT1"
"NFKB2.2",6.91225947945568e-16,0.365731918531282,0.265,0.181,1.38777433569032e-11,"Nk Cells","NFKB2"
"AQP3.4",7.41740232184469e-16,-0.399443016951857,0.068,0.144,1.48919186415676e-11,"Nk Cells","AQP3"
"USMG5",8.07477932503004e-16,-0.267931067638464,0.546,0.741,1.62117344508628e-11,"Nk Cells","USMG5"
"GMPR2.1",8.09757227111226e-16,-0.264995349845136,0.07,0.15,1.62574958487121e-11,"Nk Cells","GMPR2"
"NIPAL3",8.15389274108102e-16,0.321011709652694,0.129,0.069,1.63705704562684e-11,"Nk Cells","NIPAL3"
"STX11.5",8.34179935142515e-16,0.37837438242292,0.229,0.151,1.67478305578563e-11,"Nk Cells","STX11"
"BTN3A1.1",9.29389707704805e-16,0.365691285430535,0.16,0.094,1.86593571615894e-11,"Nk Cells","BTN3A1"
"PSMB8-AS1.3",9.98426552043345e-16,0.392593523187622,0.27,0.19,2.00454098853742e-11,"Nk Cells","PSMB8-AS1"
"SAMD9.1",1.0065673644631e-15,0.372683014490532,0.247,0.166,2.02088529763257e-11,"Nk Cells","SAMD9"
"KTN1.1",1.05346149775068e-15,-0.252403510757935,0.228,0.356,2.11503464903404e-11,"Nk Cells","KTN1"
"GADD45A.4",1.12694225749223e-15,-0.264488074072732,0.147,0.251,2.26256197036716e-11,"Nk Cells","GADD45A"
"ARHGAP15.2",1.25569515046953e-15,0.282326280130956,0.278,0.182,2.52105915359767e-11,"Nk Cells","ARHGAP15"
"MED30",1.26234018061809e-15,0.401467144809586,0.279,0.203,2.53440038062694e-11,"Nk Cells","MED30"
"FABP1.4",1.33858970274037e-15,-0.396206767807921,0.044,0.11,2.68748654619185e-11,"Nk Cells","FABP1"
"TOX.2",1.38169105542958e-15,0.281436578195886,0.133,0.071,2.77402113198596e-11,"Nk Cells","TOX"
"CD70.1",1.38229898039938e-15,0.258183638644803,0.116,0.059,2.77524166294783e-11,"Nk Cells","CD70"
"EIF2A.2",1.53542502257511e-15,-0.252436877869689,0.201,0.321,3.08267281782406e-11,"Nk Cells","EIF2A"
"CMSS1.3",1.68259400097719e-15,-0.261746715725535,0.096,0.184,3.37814397576191e-11,"Nk Cells","CMSS1"
"ZC3H12A.2",1.68334057394771e-15,0.400032484643464,0.329,0.252,3.37964287031483e-11,"Nk Cells","ZC3H12A"
"GYG1.1",1.76342954924025e-15,0.392013173372207,0.304,0.226,3.54043750600965e-11,"Nk Cells","GYG1"
"MS4A6A.3",1.93861252088503e-15,-0.431496209721384,0.054,0.122,3.89215235818087e-11,"Nk Cells","MS4A6A"
"DPP4.4",1.94504052583802e-15,-0.345584895737714,0.046,0.113,3.90505786372499e-11,"Nk Cells","DPP4"
"SH3KBP1.3",1.98836754052903e-15,0.30149549890701,0.326,0.229,3.99204551112014e-11,"Nk Cells","SH3KBP1"
"EHD1.1",2.08205928385337e-15,0.35425571579188,0.22,0.142,4.18015042419241e-11,"Nk Cells","EHD1"
"P2RY8",2.2261946769221e-15,0.262877093107181,0.109,0.054,4.4695310528565e-11,"Nk Cells","P2RY8"
"MAP4K4.3",2.32716677063748e-15,-0.266323833045298,0.089,0.173,4.67225272540886e-11,"Nk Cells","MAP4K4"
"PLPP5.3",2.38629453906198e-15,-0.253524995028259,0.106,0.197,4.79096354607475e-11,"Nk Cells","PLPP5"
"MIR22HG.3",2.42396503592407e-15,-0.283245677190855,0.069,0.145,4.86659460262475e-11,"Nk Cells","MIR22HG"
"MAP4.3",2.47638645666739e-15,-0.251860399739115,0.16,0.268,4.97184108905113e-11,"Nk Cells","MAP4"
"ANKRD13D",2.53174312631198e-15,0.32805162651171,0.128,0.069,5.08298067469655e-11,"Nk Cells","ANKRD13D"
"FRA10AC1.2",2.71656600505102e-15,-0.251021738505246,0.062,0.136,5.45404956834094e-11,"Nk Cells","FRA10AC1"
"IFITM1.5",2.89703727136975e-15,0.387698564778298,0.309,0.227,5.81638172972905e-11,"Nk Cells","IFITM1"
"OAS1.2",2.95323889418817e-15,-0.258575334277108,0.064,0.139,5.92921772786159e-11,"Nk Cells","OAS1"
"ZEB1.3",3.0349569822185e-15,-0.310829541897662,0.099,0.184,6.09328313320009e-11,"Nk Cells","ZEB1"
"TXNDC17.1",3.14197892790136e-15,-0.253288708885973,0.32,0.464,6.30815109354756e-11,"Nk Cells","TXNDC17"
"EPB41",3.37734510451581e-15,0.36652104325918,0.141,0.08,6.78069576633639e-11,"Nk Cells","EPB41"
"TPD52.6",3.89194198596802e-15,-0.272825054502327,0.129,0.225,7.81385192522799e-11,"Nk Cells","TPD52"
"NDUFV2.1",4.49145069103084e-15,-0.261465807381918,0.443,0.613,9.01748555238261e-11,"Nk Cells","NDUFV2"
"ADRB2.1",4.91062782991249e-15,0.397765044889699,0.15,0.089,9.8590674941153e-11,"Nk Cells","ADRB2"
"ATXN7.1",5.24082181454506e-15,0.367615995299269,0.242,0.166,1.05219979570621e-10,"Nk Cells","ATXN7"
"ATP5I.1",5.39989560809495e-15,-0.258467196642977,0.538,0.737,1.08413704123722e-10,"Nk Cells","ATP5I"
"VAMP5.1",5.61016501784475e-15,-0.264990423994914,0.358,0.498,1.12635283063269e-10,"Nk Cells","VAMP5"
"LINC00869",6.06476402994381e-15,0.402877617472113,0.178,0.112,1.21762267429182e-10,"Nk Cells","LINC00869"
"JCHAIN.1",6.28189630220541e-15,0.276957231646406,0.1,0.049,1.26121632059378e-10,"Nk Cells","JCHAIN"
"TMEM30A.2",7.76333090511692e-15,-0.260825662184535,0.129,0.224,1.55864394582032e-10,"Nk Cells","TMEM30A"
"IL12RB1",1.05413724458085e-14,0.280476600189937,0.13,0.07,2.11639134594498e-10,"Nk Cells","IL12RB1"
"KIF20B",1.15201104248941e-14,0.369666968215052,0.177,0.111,2.31289257000598e-10,"Nk Cells","KIF20B"
"IL16.5",1.17749486794919e-14,0.35426491289404,0.168,0.102,2.36405644638159e-10,"Nk Cells","IL16"
"PILRB",1.32180753041305e-14,0.444896279478759,0.144,0.086,2.65379297881028e-10,"Nk Cells","PILRB"
"SYNRG.1",1.43864720267655e-14,0.364604853186401,0.242,0.166,2.88837198881371e-10,"Nk Cells","SYNRG"
"SEC14L1.3",1.46011604613858e-14,-0.273409484588973,0.165,0.267,2.93147498583243e-10,"Nk Cells","SEC14L1"
"SUN2.2",1.4917185622209e-14,0.416803258371882,0.215,0.147,2.9949233573709e-10,"Nk Cells","SUN2"
"FBXO34.2",1.60014400301108e-14,0.37415595304861,0.151,0.09,3.21260911484535e-10,"Nk Cells","FBXO34"
"RASA2.2",1.63159054037866e-14,0.344736981403863,0.18,0.111,3.27574432791824e-10,"Nk Cells","RASA2"
"KDM2A.1",1.66674074011149e-14,0.399176684273534,0.263,0.19,3.34631538392183e-10,"Nk Cells","KDM2A"
"DOCK2.3",1.84195434412166e-14,0.308095951177046,0.152,0.089,3.69809173669305e-10,"Nk Cells","DOCK2"
"CHD2.1",2.50931240242981e-14,0.359262372721201,0.285,0.207,5.03794651035833e-10,"Nk Cells","CHD2"
"ATP5D.1",2.82080676402834e-14,-0.267293533469986,0.049,0.114,5.66333374013969e-10,"Nk Cells","ATP5D"
"DEF6.1",2.89173015184392e-14,0.296272115204409,0.115,0.061,5.80572662585703e-10,"Nk Cells","DEF6"
"HECA.1",3.51657060075029e-14,0.365205002411067,0.205,0.134,7.06021879512636e-10,"Nk Cells","HECA"
"TNIK",4.46698683923378e-14,0.35170847870982,0.124,0.069,8.96836947712965e-10,"Nk Cells","TNIK"
"RPA2",5.22888492319047e-14,0.386307427475644,0.265,0.193,1.04980322602895e-09,"Nk Cells","RPA2"
"LRIF1.1",5.98427849340748e-14,0.424216247103728,0.159,0.099,1.20146359312142e-09,"Nk Cells","LRIF1"
"CORO1B.1",6.05701884177883e-14,-0.294623429991579,0.268,0.385,1.21606767286394e-09,"Nk Cells","CORO1B"
"LGALS9.4",6.21566046071189e-14,-0.260602022275479,0.103,0.186,1.24791815069713e-09,"Nk Cells","LGALS9"
"MSN.3",6.76438078378587e-14,0.264750494280714,0.508,0.434,1.35808472996069e-09,"Nk Cells","MSN"
"LBR",7.03839109396435e-14,0.398068259808344,0.278,0.21,1.41309777993522e-09,"Nk Cells","LBR"
"LCP2.4",7.36605999390479e-14,0.30317717177919,0.237,0.159,1.47888386497626e-09,"Nk Cells","LCP2"
"APOC1.5",8.45144537278883e-14,-0.287467633256069,0.262,0.379,1.69679668749481e-09,"Nk Cells","APOC1"
"PRDX2.3",8.56649038926121e-14,-0.251230354830807,0.395,0.546,1.71989427545197e-09,"Nk Cells","PRDX2"
"RGCC.5",1.03771252548148e-13,0.254899114708338,0.342,0.244,2.08341543740916e-09,"Nk Cells","RGCC"
"FAS.1",1.07751645040663e-13,0.303598346818848,0.189,0.119,2.16332977748139e-09,"Nk Cells","FAS"
"CHORDC1.1",1.15137056372603e-13,0.371032018478909,0.365,0.299,2.31160668079275e-09,"Nk Cells","CHORDC1"
"TYMP.3",1.70815008697888e-13,-0.280175425489734,0.153,0.245,3.4294529296275e-09,"Nk Cells","TYMP"
"BAZ1A.1",1.9494805268459e-13,0.293455665050446,0.44,0.365,3.91397205374852e-09,"Nk Cells","BAZ1A"
"SACM1L",1.9620529382295e-13,0.405967450900627,0.154,0.096,3.93921368408337e-09,"Nk Cells","SACM1L"
"ASAP1.2",2.47819612362152e-13,-0.28088379968018,0.071,0.139,4.97547435739492e-09,"Nk Cells","ASAP1"
"TIPARP.2",2.54691393012151e-13,0.386944014761004,0.291,0.221,5.11343909750495e-09,"Nk Cells","TIPARP"
"MYC.3",3.04898938268464e-13,-0.264069807827963,0.085,0.16,6.12145598361596e-09,"Nk Cells","MYC"
"LIPA.3",3.07084776183201e-13,-0.250686791913408,0.118,0.204,6.16534105143013e-09,"Nk Cells","LIPA"
"PTK2B.2",3.13834088183968e-13,0.302834666146455,0.131,0.075,6.30084698846952e-09,"Nk Cells","PTK2B"
"KRT10.3",3.21560077064187e-13,-0.269522679579969,0.06,0.127,6.45596166721768e-09,"Nk Cells","KRT10"
"TCF7.1",4.27097636062788e-13,0.305702974977002,0.2,0.13,8.57483923923259e-09,"Nk Cells","TCF7"
"TGIF2",5.27553712100943e-13,0.28184074599372,0.106,0.057,1.05916958778506e-08,"Nk Cells","TGIF2"
"HMOX1.3",5.32519262972426e-13,-0.265837653449218,0.052,0.114,1.06913892426974e-08,"Nk Cells","HMOX1"
"RALY.3",5.56064426361976e-13,0.386210202813315,0.275,0.208,1.11641054880694e-08,"Nk Cells","RALY"
"CWC25.2",5.87756187963227e-13,0.351158439770435,0.316,0.245,1.18003809857377e-08,"Nk Cells","CWC25"
"PRDM1.5",7.75693569202149e-13,0.274425988653301,0.316,0.228,1.55735997888716e-08,"Nk Cells","PRDM1"
"ARHGEF3.2",8.23170778196017e-13,0.362188582153917,0.165,0.105,1.65267997138414e-08,"Nk Cells","ARHGEF3"
"ZBTB1.2",8.31478861348064e-13,0.294823906821254,0.175,0.11,1.66936010992851e-08,"Nk Cells","ZBTB1"
"SYAP1.1",8.88818307310058e-13,0.261739583498248,0.521,0.483,1.7844805155864e-08,"Nk Cells","SYAP1"
"MB21D1.1",9.41612278669621e-13,0.308387432639532,0.114,0.064,1.890474971885e-08,"Nk Cells","MB21D1"
"TPX2.1",1.03703722811839e-12,0.398199209256593,0.104,0.059,2.08205964289329e-08,"Nk Cells","TPX2"
"KLHDC4.1",1.10381265432721e-12,0.391847755749219,0.129,0.078,2.21612466609275e-08,"Nk Cells","KLHDC4"
"DNAJC9.1",1.28712293689116e-12,0.373567441339845,0.217,0.154,2.58415672039639e-08,"Nk Cells","DNAJC9"
"ACOT9.2",1.41230945700316e-12,-0.262626405017392,0.089,0.161,2.83549369682524e-08,"Nk Cells","ACOT9"
"ARHGAP25.2",1.54321363274158e-12,0.301051115178614,0.143,0.086,3.09831001045526e-08,"Nk Cells","ARHGAP25"
"USP11.3",1.66647589029491e-12,0.382634425760384,0.172,0.113,3.3457836449451e-08,"Nk Cells","USP11"
"SOCS2.5",1.6941595342354e-12,-0.272089294964586,0.054,0.115,3.40136409688441e-08,"Nk Cells","SOCS2"
"SFI1",1.98843899046699e-12,0.273443917405465,0.115,0.065,3.99218896116058e-08,"Nk Cells","SFI1"
"IP6K1",2.02556983699269e-12,0.327729392905779,0.114,0.065,4.06673656173023e-08,"Nk Cells","IP6K1"
"TANK.2",2.17733689581143e-12,0.263792008289688,0.449,0.368,4.37143928572062e-08,"Nk Cells","TANK"
"TMF1.2",2.19704391961152e-12,0.345680712688122,0.297,0.226,4.41100507740406e-08,"Nk Cells","TMF1"
"SYNE1.3",2.22078824444661e-12,0.369490318406954,0.188,0.127,4.45867655837545e-08,"Nk Cells","SYNE1"
"SPRY1.5",2.47017872981622e-12,-0.299924007817964,0.131,0.212,4.95937783585202e-08,"Nk Cells","SPRY1"
"MGAT4A.2",2.53792809821227e-12,0.312228665778616,0.24,0.168,5.09539824278078e-08,"Nk Cells","MGAT4A"
"RANBP2.2",2.75838010664622e-12,0.346874032510543,0.287,0.216,5.53799974011362e-08,"Nk Cells","RANBP2"
"SERPINB9.4",2.91036886166541e-12,0.286731581717218,0.318,0.236,5.84314756356564e-08,"Nk Cells","SERPINB9"
"CHD1.2",3.04596594524593e-12,0.291846321901085,0.406,0.332,6.11538582827025e-08,"Nk Cells","CHD1"
"CKS2.4",3.65434669364527e-12,0.299680123407154,0.416,0.354,7.33683185683162e-08,"Nk Cells","CKS2"
"LRBA",3.65566696635361e-12,0.323176638747386,0.151,0.094,7.33948256834815e-08,"Nk Cells","LRBA"
"HDAC7.3",3.74458516239985e-12,-0.277020451493033,0.062,0.123,7.51800363055018e-08,"Nk Cells","HDAC7"
"CD3D.6",5.03979629457095e-12,0.259584833711353,0.694,0.49,1.01183990206101e-07,"Nk Cells","CD3D"
"CLK4.1",5.40077965805554e-12,0.359620626147302,0.177,0.118,1.08431453194781e-07,"Nk Cells","CLK4"
"CARD16.3",5.96856870228268e-12,0.255961988115836,0.47,0.393,1.19830953835729e-07,"Nk Cells","CARD16"
"SLAMF7.2",6.48027985244591e-12,0.318320183664465,0.122,0.071,1.30104578597556e-07,"Nk Cells","SLAMF7"
"CYTH4.2",8.726944043265e-12,0.323924963850049,0.117,0.068,1.75210855556631e-07,"Nk Cells","CYTH4"
"FGFR1OP2.2",9.10788540366423e-12,0.297987042477394,0.407,0.341,1.82859015249367e-07,"Nk Cells","FGFR1OP2"
"MAD2L1.3",1.04879110649633e-11,0.417977733460274,0.158,0.106,2.10565790451269e-07,"Nk Cells","MAD2L1"
"ADA.3",1.09482701889117e-11,0.295077676528304,0.162,0.103,2.1980842058278e-07,"Nk Cells","ADA"
"ZNF394.1",1.12543242335528e-11,0.371662952082331,0.216,0.154,2.25953067637039e-07,"Nk Cells","ZNF394"
"FAM118A.5",1.2166854080138e-11,0.285768623530552,0.347,0.269,2.4427392936693e-07,"Nk Cells","FAM118A"
"GLCCI1.1",1.2256570357088e-11,0.261562219603621,0.127,0.075,2.46075163059256e-07,"Nk Cells","GLCCI1"
"FAM107B",1.28897501869115e-11,0.310988374761426,0.364,0.299,2.58787514502623e-07,"Nk Cells","FAM107B"
"SFT2D1.4",1.3028381658963e-11,0.32729386628471,0.38,0.328,2.61570818567001e-07,"Nk Cells","SFT2D1"
"ATP8A1.3",1.33073460398829e-11,0.261531274357705,0.142,0.086,2.67171586442729e-07,"Nk Cells","ATP8A1"
"B4GALT1.1",1.35371943256476e-11,0.411265514609518,0.283,0.224,2.71786250476026e-07,"Nk Cells","B4GALT1"
"ERN1.2",1.46133327428442e-11,0.30842333235059,0.147,0.092,2.93391881478083e-07,"Nk Cells","ERN1"
"RBM14",1.66660434342976e-11,0.350183982347295,0.186,0.127,3.34604154030393e-07,"Nk Cells","RBM14"
"SIRT2.1",1.79835664133371e-11,0.405211631187668,0.252,0.193,3.61056062880569e-07,"Nk Cells","SIRT2"
"MTHFD2.5",1.80263923295732e-11,0.299000875252595,0.28,0.209,3.61915878800841e-07,"Nk Cells","MTHFD2"
"HLA-DMB.3",2.10518128838842e-11,-0.289162678549106,0.107,0.178,4.22657247269742e-07,"Nk Cells","HLA-DMB"
"TNFRSF18.4",2.11188236355646e-11,0.288543751187666,0.145,0.089,4.24002622131231e-07,"Nk Cells","TNFRSF18"
"ARPC4.3",2.2553539383069e-11,0.272519293254984,0.471,0.436,4.52807410193876e-07,"Nk Cells","ARPC4"
"PARVG.3",2.34541794104449e-11,0.276535514110218,0.189,0.126,4.70889560023503e-07,"Nk Cells","PARVG"
"CDK1.2",2.59679986394527e-11,0.386912228198869,0.134,0.086,5.21359508684291e-07,"Nk Cells","CDK1"
"DCK.2",2.7230952280259e-11,0.332413436590755,0.214,0.152,5.46715828930759e-07,"Nk Cells","DCK"
"ZNF655",3.08311598386847e-11,0.356713841485871,0.242,0.181,6.18997196081273e-07,"Nk Cells","ZNF655"
"LPAR6.4",3.26198855857612e-11,-0.261615395027076,0.105,0.176,6.54909442905329e-07,"Nk Cells","LPAR6"
"CORO7.1",3.32970481341558e-11,0.280861122049721,0.146,0.091,6.68504835389445e-07,"Nk Cells","CORO7"
"ELMSAN1",4.10451348408373e-11,0.360660550566687,0.217,0.157,8.2406317219949e-07,"Nk Cells","ELMSAN1"
"APOLD1.3",4.67724091701248e-11,-0.295222234628718,0.101,0.168,9.39049658908596e-07,"Nk Cells","APOLD1"
"ORAI1.2",6.66559254388077e-11,0.293222721217886,0.168,0.111,1.33825101503494e-06,"Nk Cells","ORAI1"
"ARL6IP6.1",6.93064910091797e-11,0.325466617472428,0.209,0.148,1.3914664199913e-06,"Nk Cells","ARL6IP6"
"N4BP2L1.1",7.22770157674526e-11,0.362282454164162,0.225,0.165,1.45110564556315e-06,"Nk Cells","N4BP2L1"
"MZT2B.2",7.44482973630423e-11,0.333167539318947,0.333,0.274,1.4946984661578e-06,"Nk Cells","MZT2B"
"S1PR1.4",7.72734668805496e-11,-0.287949843614475,0.071,0.129,1.55141939456079e-06,"Nk Cells","S1PR1"
"TSC22D4.1",7.92231820736513e-11,0.340469188558152,0.271,0.208,1.5905638264927e-06,"Nk Cells","TSC22D4"
"KPNA2.3",8.60359591739505e-11,0.283426536988562,0.358,0.292,1.7273439523354e-06,"Nk Cells","KPNA2"
"RABGAP1L.1",9.35363475085802e-11,0.31646648191698,0.239,0.174,1.87792924892976e-06,"Nk Cells","RABGAP1L"
"CCDC28B",9.98877627758659e-11,0.398876423421455,0.122,0.077,2.00544661325106e-06,"Nk Cells","CCDC28B"
"MSL2",1.01485839431393e-10,0.313962982072778,0.11,0.066,2.03753119826408e-06,"Nk Cells","MSL2"
"IVNS1ABP.2",1.15110573484796e-10,0.290709645520057,0.358,0.29,2.31107498385426e-06,"Nk Cells","IVNS1ABP"
"MOB1A.2",1.22133655655779e-10,0.297738396518644,0.389,0.334,2.45207740460107e-06,"Nk Cells","MOB1A"
"PSME4.2",1.24475726312466e-10,0.359913437688504,0.191,0.135,2.49909915717538e-06,"Nk Cells","PSME4"
"TBPL1",1.55691817078368e-10,0.354376463471106,0.249,0.191,3.12582461148239e-06,"Nk Cells","TBPL1"
"POLR2A.1",1.58404622664083e-10,0.341368875223702,0.287,0.229,3.18028960922679e-06,"Nk Cells","POLR2A"
"MCM6",1.82270068757339e-10,0.251585745266833,0.104,0.061,3.65943617044109e-06,"Nk Cells","MCM6"
"SLF1.2",1.92827759829246e-10,0.288512842551224,0.144,0.092,3.87140293409178e-06,"Nk Cells","SLF1"
"PIM2.3",2.27517384218897e-10,0.257862597633375,0.222,0.155,4.56786652296279e-06,"Nk Cells","PIM2"
"RASGEF1B.2",2.94100935277146e-10,0.363210787157644,0.212,0.156,5.90466447755925e-06,"Nk Cells","RASGEF1B"
"PTPRE.4",2.98713663016008e-10,0.34483470677131,0.268,0.211,5.9972742123724e-06,"Nk Cells","PTPRE"
"PIM1.2",3.75856436574036e-10,0.296609644522687,0.201,0.142,7.54606967709691e-06,"Nk Cells","PIM1"
"FBXO33.1",4.93037211392779e-10,0.319010695117799,0.138,0.09,9.89870809313282e-06,"Nk Cells","FBXO33"
"UBALD2.2",5.08406396936262e-10,0.32626215896181,0.21,0.154,1.02072752312893e-05,"Nk Cells","UBALD2"
"MECP2.1",5.08721874877213e-10,0.30623661037567,0.299,0.237,1.02136090819098e-05,"Nk Cells","MECP2"
"F2R.3",5.87966976072358e-10,0.300903393509207,0.181,0.125,1.18046129786047e-05,"Nk Cells","F2R"
"NFKBIB",6.77510698636558e-10,0.349212475070875,0.171,0.12,1.36023822965262e-05,"Nk Cells","NFKBIB"
"HELZ",6.85609182079025e-10,0.349991594264641,0.228,0.172,1.37649755486006e-05,"Nk Cells","HELZ"
"MTFP1.2",6.91721304703808e-10,0.325917325729159,0.154,0.104,1.38876886345383e-05,"Nk Cells","MTFP1"
"CASP8.2",7.01241364881312e-10,0.257392570763595,0.232,0.166,1.40788228827221e-05,"Nk Cells","CASP8"
"CREBZF.1",7.15095066393641e-10,0.327072481827419,0.15,0.101,1.43569636479851e-05,"Nk Cells","CREBZF"
"NXT1.2",7.76621820441142e-10,0.346565145987678,0.254,0.197,1.55922362889968e-05,"Nk Cells","NXT1"
"ANKRD28.4",8.71909636968836e-10,0.29882703309145,0.295,0.232,1.75053297814233e-05,"Nk Cells","ANKRD28"
"CYTH1.2",1.01344573964549e-09,0.277413596835011,0.231,0.169,2.03469501148625e-05,"Nk Cells","CYTH1"
"SF1.2",1.0375461025388e-09,0.250628973040573,0.465,0.432,2.08308131006714e-05,"Nk Cells","SF1"
"DDX39A",1.06099093912836e-09,0.363503245945606,0.283,0.235,2.13015150848802e-05,"Nk Cells","DDX39A"
"TMC6.1",1.15789873733594e-09,0.287525530681603,0.199,0.141,2.32471329494938e-05,"Nk Cells","TMC6"
"RBL2.1",1.19556600822015e-09,0.286045633684802,0.231,0.17,2.40033787470359e-05,"Nk Cells","RBL2"
"ASF1A.1",1.31603477747909e-09,0.320777090411031,0.239,0.182,2.64220302274478e-05,"Nk Cells","ASF1A"
"RNASEH2B.3",1.67714591638405e-09,0.328999627329998,0.171,0.121,3.36720585632426e-05,"Nk Cells","RNASEH2B"
"ANP32E.1",1.80703598836086e-09,0.316340389893725,0.346,0.302,3.62798615383209e-05,"Nk Cells","ANP32E"
"AKIRIN2.4",2.05569495090876e-09,0.286314346961627,0.18,0.125,4.12721875293952e-05,"Nk Cells","AKIRIN2"
"IRF9.1",2.09270535949333e-09,0.331606702180493,0.22,0.165,4.20152455025476e-05,"Nk Cells","IRF9"
"GCH1",2.12610947862853e-09,0.308733005441485,0.119,0.076,4.26859000024249e-05,"Nk Cells","GCH1"
