"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ALKBH5.1",0.00842074384768964,0.326470075802723,0.12,0.06,1,"Proliferation","ALKBH5"
"LYZ.7",0.00863040583155807,0.387777457751666,0.333,0.223,1,"Proliferation","LYZ"
"KIAA0930.1",0.00864738821851455,0.414126180732143,0.103,0.049,1,"Proliferation","KIAA0930"
"CELF2.2",0.00871270162705161,0.288725573273428,0.12,0.06,1,"Proliferation","CELF2"
"MRPL18",0.0087466718013647,0.471769511996628,0.12,0.061,1,"Proliferation","MRPL18"
"APOC3.4",0.00875708452817729,-2.44998857098262,0.034,0.107,1,"Proliferation","APOC3"
"MRPL14.1",0.0087576550854893,0.278767684858762,0.12,0.061,1,"Proliferation","MRPL14"
"MAP2K2",0.00880593287751772,0.436258766084898,0.128,0.067,1,"Proliferation","MAP2K2"
"LAMP2.2",0.00896452529870804,-0.741475309765383,0.068,0.154,1,"Proliferation","LAMP2"
"TRA2B",0.00904634877230232,0.328462271435496,0.197,0.115,1,"Proliferation","TRA2B"
"LYVE1.6",0.00924962325067971,-1.37966638834427,0.034,0.106,1,"Proliferation","LYVE1"
"REX1BD",0.00940420908042555,0.527129583732685,0.12,0.062,1,"Proliferation","REX1BD"
"HNRNPH1.1",0.00942024208984912,0.766302882950741,0.128,0.067,1,"Proliferation","HNRNPH1"
"MTRNR2L12.5",0.00950229024612253,-0.250211231773953,0.906,0.948,1,"Proliferation","MTRNR2L12"
"MSL1",0.00969409506047671,0.392444519107951,0.103,0.05,1,"Proliferation","MSL1"
"HNRNPDL.3",0.0097180106630378,0.426705210892096,0.299,0.198,1,"Proliferation","HNRNPDL"
"CYBA.8",0.00976041092341107,0.645048260524418,0.333,0.222,1,"Proliferation","CYBA"
"AC119674.2.8",0.00983276515586466,-1.48549374434047,0.06,0.137,1,"Proliferation","AC119674.2"
"PRR13.3",0.00988956082110923,0.545260486098593,0.179,0.103,1,"Proliferation","PRR13"
"MYH11",0,5.83403960788103,0.918,0.016,0,"vSMC","MYH11"
"TAGLN.8",0,4.51358147940731,0.957,0.092,0,"vSMC","TAGLN"
"MYL9.8",0,4.40696831401437,0.913,0.089,0,"vSMC","MYL9"
"TPM2",0,4.36874861661576,0.798,0.051,0,"vSMC","TPM2"
"ACTA2.9",0,4.28296454248484,0.904,0.08,0,"vSMC","ACTA2"
"AC006254.1",0,3.76086215420505,0.505,0.003,0,"vSMC","AC006254.1"
"PLN",0,2.76215960332421,0.279,0.003,0,"vSMC","PLN"
"RERGL",0,2.55061077936504,0.231,0.001,0,"vSMC","RERGL"
"LMOD1",1.95807592562544e-285,3.09403313879268,0.312,0.007,2.96883471843329e-281,"vSMC","LMOD1"
"SPARCL1.9",4.25786908975537e-273,3.74005805816458,0.798,0.083,6.4557811138871e-269,"vSMC","SPARCL1"
"MCAM.2",5.82247279906976e-263,3.55420946935736,0.625,0.048,8.82803325794957e-259,"vSMC","MCAM"
"ADIRF.2",7.56787890024789e-261,3.97941747895783,0.721,0.07,1.14744179885559e-256,"vSMC","ADIRF"
"CNN1",2.25653037572247e-259,2.70282647557933,0.308,0.008,3.4213513556704e-255,"vSMC","CNN1"
"RCAN2",4.42546657963211e-254,2.70182315349755,0.337,0.011,6.7098924280382e-250,"vSMC","RCAN2"
"SOD3",1.37511230277394e-228,3.29379751219165,0.524,0.038,2.08494527346585e-224,"vSMC","SOD3"
"ITGA8",7.96918451175933e-206,2.15964118819589,0.236,0.006,1.20828775567295e-201,"vSMC","ITGA8"
"ACTG2",5.81308573290692e-196,2.40809923472574,0.188,0.003,8.81380058823347e-192,"vSMC","ACTG2"
"ADAMTS1.2",1.06335835104925e-178,3.15449831370528,0.577,0.062,1.61226393186087e-174,"vSMC","ADAMTS1"
"NTRK3",6.4998789484353e-166,1.64695054815559,0.125,0.001,9.8551164616176e-162,"vSMC","NTRK3"
"MT1M.1",1.39943679276463e-160,3.70304363424487,0.476,0.047,2.12182606518973e-156,"vSMC","MT1M"
"WFDC1",4.02077911678505e-157,2.22141192143493,0.197,0.006,6.09630529686949e-153,"vSMC","WFDC1"
"MYLK.1",3.7373785688186e-155,2.87622281146512,0.481,0.048,5.66661338604276e-151,"vSMC","MYLK"
"SYNM",5.36634089338433e-153,2.21508162979904,0.216,0.007,8.13644606254933e-149,"vSMC","SYNM"
"RBPMS2",1.37365193291041e-150,1.97593459471288,0.163,0.003,2.08273106067876e-146,"vSMC","RBPMS2"
"NRIP2",1.07557497474711e-145,1.46362815855086,0.115,0.001,1.63078677671156e-141,"vSMC","NRIP2"
"MT1A.1",4.79097961143639e-143,3.13426325184177,0.308,0.02,7.26408328685986e-139,"vSMC","MT1A"
"CRIP1.8",2.6482255507132e-139,2.99711001199593,0.659,0.111,4.01523957999135e-135,"vSMC","CRIP1"
"NTRK2",1.12992945851778e-135,2.03915657706849,0.173,0.005,1.71319904500466e-131,"vSMC","NTRK2"
"LDB3",4.56086757651145e-123,1.29652734997109,0.101,0.001,6.91518741950666e-119,"vSMC","LDB3"
"CCDC3",4.80919911361792e-120,2.37812775063028,0.308,0.024,7.29170769606749e-116,"vSMC","CCDC3"
"CRISPLD2",2.96688948857654e-116,2.67449968677015,0.37,0.037,4.49839784257975e-112,"vSMC","CRISPLD2"
"HSPB6",6.45534095040001e-115,2.34539781078392,0.269,0.019,9.78758794899649e-111,"vSMC","HSPB6"
"CALD1.8",5.9508496478949e-114,2.77996301799395,0.692,0.154,9.02267823613824e-110,"vSMC","CALD1"
"DSTN.6",1.50311450005568e-113,3.06370879328513,0.769,0.222,2.27902220498442e-109,"vSMC","DSTN"
"FLNA.6",2.39583080417274e-109,2.95614762939797,0.562,0.1,3.63255866528671e-105,"vSMC","FLNA"
"NOTCH3",8.16629093100603e-106,2.53221974868787,0.38,0.043,1.23817303095913e-101,"vSMC","NOTCH3"
"SLIT3",5.001000000505e-105,1.95638502329394,0.163,0.007,7.58251620076568e-101,"vSMC","SLIT3"
"ITGA7",4.10229000143084e-99,1.68460118172933,0.115,0.003,6.21989210016944e-95,"vSMC","ITGA7"
"NRGN",5.0834669303641e-99,2.08745271586564,0.197,0.011,7.70755255981805e-95,"vSMC","NRGN"
"IGFBP5.1",1.5595542088755e-88,2.45410776893827,0.351,0.044,2.36459609149703e-84,"vSMC","IGFBP5"
"NEXN",4.62477346611933e-88,2.1416782527884,0.264,0.024,7.01208152933013e-84,"vSMC","NEXN"
"SYNPO2",2.59446654866627e-87,1.9939468297141,0.192,0.012,3.9337301810878e-83,"vSMC","SYNPO2"
"SLC7A2.1",9.39635702092963e-87,2.51098862434754,0.264,0.026,1.42467565151335e-82,"vSMC","SLC7A2"
"MFGE8",5.43911570584376e-83,1.94909631557256,0.24,0.021,8.24678723320031e-79,"vSMC","MFGE8"
"TNS1",6.44156368511287e-81,2.48028571427156,0.418,0.071,9.76669885936814e-77,"vSMC","TNS1"
"HES4",4.03697590363325e-79,2.35027761446807,0.264,0.028,6.12086286508873e-75,"vSMC","HES4"
"PDK4.7",2.18096047075179e-76,2.97309393178644,0.601,0.164,3.30677226575386e-72,"vSMC","PDK4"
"EFHD1",2.47516441334224e-76,1.89313760589424,0.202,0.016,3.75284428350951e-72,"vSMC","EFHD1"
"CSRP1",5.29099335561025e-76,2.48635270670267,0.389,0.064,8.02220412577626e-72,"vSMC","CSRP1"
"FRZB",1.27626508323889e-74,1.95726957457688,0.183,0.013,1.9350731192068e-70,"vSMC","FRZB"
"MT1X.6",1.82176007330246e-73,3.12203212390032,0.447,0.091,2.76215262314119e-69,"vSMC","MT1X"
"C2orf40",8.0863681284047e-72,1.61371140311856,0.125,0.006,1.22605513562872e-67,"vSMC","C2orf40"
"LBH.1",2.8262686260301e-71,2.08825133279323,0.264,0.031,4.28518849078684e-67,"vSMC","LBH"
"S1PR3",1.52266677612692e-70,1.93946205694103,0.236,0.024,2.30866736596363e-66,"vSMC","S1PR3"
"CSPG4",4.28837501121513e-69,1.20636199987774,0.125,0.006,6.50203419200438e-65,"vSMC","CSPG4"
"MT1E.7",1.85708399095132e-67,2.62263893447281,0.51,0.121,2.8157107470804e-63,"vSMC","MT1E"
"TPM1.7",1.73747249401367e-66,2.4866673567548,0.577,0.165,2.63435579542353e-62,"vSMC","TPM1"
"MFAP4",1.08565273772796e-65,1.82196376638901,0.202,0.019,1.64606668094313e-61,"vSMC","MFAP4"
"IL6",5.4070235631289e-65,2.48668142042372,0.173,0.014,8.19812912641604e-61,"vSMC","IL6"
"CSRP2",1.25353917422689e-63,1.3910202194659,0.13,0.008,1.90061609596281e-59,"vSMC","CSRP2"
"PPP1R12B",7.28525733082057e-62,2.08042919351358,0.192,0.019,1.10459071649902e-57,"vSMC","PPP1R12B"
"PPP1R14A",1.75676670797371e-61,1.91516732026794,0.26,0.034,2.66360968262973e-57,"vSMC","PPP1R14A"
"PTP4A3",5.89702076153613e-61,2.05799476896129,0.183,0.017,8.94106287864109e-57,"vSMC","PTP4A3"
"HEYL",2.43817051378568e-60,1.53187628884112,0.178,0.016,3.69675413300185e-56,"vSMC","HEYL"
"PLAC9",7.63537186670203e-60,1.86830856284925,0.192,0.019,1.15767508242936e-55,"vSMC","PLAC9"
"IGFBP7.9",3.88784243235338e-59,1.15423953333503,0.817,0.284,5.89474669593419e-55,"vSMC","IGFBP7"
"NFASC",1.04699656238161e-58,1.31004374012295,0.115,0.006,1.58745618788299e-54,"vSMC","NFASC"
"SERPINI1",1.35438998646093e-58,1.41189087754962,0.106,0.005,2.05352609747207e-54,"vSMC","SERPINI1"
"CRYAB",2.27348644099367e-57,2.0091655480311,0.231,0.029,3.4470601418346e-53,"vSMC","CRYAB"
"MT2A.6",1.45334212706695e-56,2.33013676202787,0.779,0.358,2.20355733305891e-52,"vSMC","MT2A"
"PDE3A",2.26495354985858e-56,1.4056237634482,0.125,0.008,3.43412257229559e-52,"vSMC","PDE3A"
"C1QTNF1.2",4.22965834644046e-55,1.95756006398613,0.312,0.053,6.41300798487302e-51,"vSMC","C1QTNF1"
"PALLD",8.68346395242676e-55,2.01301225304524,0.346,0.066,1.31658680446694e-50,"vSMC","PALLD"
"ADAMTS4.3",3.07701725642895e-54,2.30326282189044,0.269,0.041,4.66537356419758e-50,"vSMC","ADAMTS4"
"EDNRA",2.4553386930013e-53,1.47305541737683,0.144,0.012,3.72278452632857e-49,"vSMC","EDNRA"
"FAM129A",5.22171545370212e-53,1.83190312741506,0.25,0.037,7.91716497090315e-49,"vSMC","FAM129A"
"MAP1B.1",1.50287230754341e-52,1.93697740304491,0.284,0.047,2.27865499269732e-48,"vSMC","MAP1B"
"GADD45B.5",1.91126939375234e-52,2.37243640159753,0.572,0.202,2.8978666548073e-48,"vSMC","GADD45B"
"MAP3K20",1.8233702121571e-51,2.25377708088616,0.312,0.06,2.76459391567259e-47,"vSMC","MAP3K20"
"FOXF1",1.80739689027088e-50,1.23712073169067,0.101,0.006,2.7403751650287e-46,"vSMC","FOXF1"
"MSRB3",2.49447413432406e-50,1.79530538716319,0.197,0.024,3.78212168246213e-46,"vSMC","MSRB3"
"CAVIN3",2.89372605099658e-48,2.04226377022125,0.207,0.028,4.38746743852102e-44,"vSMC","CAVIN3"
"HLA-B.9",4.20112121204507e-48,-2.17251689586286,0.312,0.785,6.36973998170274e-44,"vSMC","HLA-B"
"RASD1",7.61626876876873e-48,1.88713751072889,0.178,0.021,1.15477867072072e-43,"vSMC","RASD1"
"ENPEP",2.64860763496464e-47,1.62590953678522,0.12,0.009,4.01581889613339e-43,"vSMC","ENPEP"
"GPX3.6",7.86822940451708e-47,2.29952703172629,0.389,0.096,1.19298094231288e-42,"vSMC","GPX3"
"TBX2",4.6341162279071e-45,1.79505637137613,0.163,0.018,7.02624702475274e-41,"vSMC","TBX2"
"KANK2",2.27175790616195e-44,1.87631230857617,0.26,0.046,3.44443933732275e-40,"vSMC","KANK2"
"CD74.9",2.50284548188025e-44,-4.64050217612537,0.139,0.64,3.79481431962684e-40,"vSMC","CD74"
"TMSB10.5",8.46831256143701e-44,-2.07808465009852,0.231,0.731,1.28396555056508e-39,"vSMC","TMSB10"
"RHOB.5",2.06040416659054e-43,2.20073934842631,0.611,0.272,3.12398479738458e-39,"vSMC","RHOB"
"AOC3",5.4432454469467e-43,1.56866587716245,0.106,0.008,8.25304874666058e-39,"vSMC","AOC3"
"FHL1.1",2.14239707419211e-42,1.91738531424724,0.226,0.037,3.24830244389008e-38,"vSMC","FHL1"
"NDUFA4L2",5.06280636562849e-42,1.72663052279263,0.149,0.016,7.67622701156592e-38,"vSMC","NDUFA4L2"
"ID4",2.25856678519662e-41,1.89734245731124,0.149,0.017,3.42443895971512e-37,"vSMC","ID4"
"BGN.7",6.48273546196625e-41,0.970678833115384,0.543,0.165,9.82912350743323e-37,"vSMC","BGN"
"B2M.7",5.04919039691791e-40,-1.51239693108609,0.582,0.884,7.65558247980693e-36,"vSMC","B2M"
"CDKN1A.5",6.14595907800059e-40,2.10013159475903,0.49,0.173,9.31850315406449e-36,"vSMC","CDKN1A"
"CKB",1.31043169646908e-39,1.74093293252929,0.197,0.03,1.98687653818642e-35,"vSMC","CKB"
"NR4A1.5",4.26761480586584e-39,1.94130697051529,0.433,0.133,6.47055756865378e-35,"vSMC","NR4A1"
"MYL6.7",9.07519357034361e-38,1.71120848160753,0.74,0.485,1.3759808491355e-33,"vSMC","MYL6"
"CAVIN1.8",2.18418080821939e-36,1.82689812399917,0.341,0.09,3.31165494142224e-32,"vSMC","CAVIN1"
"ANGPTL1",2.64464721508463e-36,1.17674784334469,0.106,0.01,4.00981410751132e-32,"vSMC","ANGPTL1"
"SELENOM.1",3.26411228002794e-36,1.97100302538317,0.293,0.069,4.94904703897836e-32,"vSMC","SELENOM"
"FTL.8",1.05220927439505e-35,-3.02623468380879,0.466,0.792,1.59535970183777e-31,"vSMC","FTL"
"VIM.7",3.38806712238709e-34,1.24028365364593,0.841,0.546,5.1369873709633e-30,"vSMC","VIM"
"EHD2",4.29696432843912e-34,1.66925388251124,0.188,0.031,6.51505731477939e-30,"vSMC","EHD2"
"SORBS2.1",6.34540791622357e-34,1.95893469401552,0.274,0.066,9.62090748257817e-30,"vSMC","SORBS2"
"ATP1B3.5",9.659354178111e-33,2.15034623971756,0.423,0.152,1.46455128048519e-28,"vSMC","ATP1B3"
"PDLIM3",2.47908295869168e-30,1.53258855071993,0.183,0.033,3.75878558196833e-26,"vSMC","PDLIM3"
"COL6A2",8.96529581236188e-30,1.51196281111153,0.25,0.058,1.35931815107031e-25,"vSMC","COL6A2"
"NET1.1",2.9366819479563e-29,1.74472712189258,0.24,0.057,4.45259716949135e-25,"vSMC","NET1"
"NUDT4.1",2.98256447626096e-29,2.12436008527237,0.274,0.073,4.52216425890686e-25,"vSMC","NUDT4"
"JUNB.5",6.38128926622434e-29,1.84833147128766,0.577,0.3,9.67531078544934e-25,"vSMC","JUNB"
"HLA-DRB1.9",6.41049611649009e-29,-3.97083175727558,0.029,0.427,9.71959421182227e-25,"vSMC","HLA-DRB1"
"ISYNA1",2.86348787533831e-28,1.62520813048457,0.144,0.023,4.34162031658795e-24,"vSMC","ISYNA1"
"PPP1CB.3",3.31295453545131e-28,1.84853973708298,0.375,0.133,5.02310166665127e-24,"vSMC","PPP1CB"
"CCDC107",5.00357733289792e-28,1.4317206262292,0.173,0.032,7.58642395213982e-24,"vSMC","CCDC107"
"HLA-DRA.8",1.08687545319647e-27,-3.80444111995042,0.038,0.426,1.64792056213649e-23,"vSMC","HLA-DRA"
"DMD",1.79279966498667e-27,1.58246218525507,0.115,0.015,2.71824285205278e-23,"vSMC","DMD"
"FXYD1.1",1.11182064093299e-26,1.51530708079635,0.149,0.026,1.6857424557826e-22,"vSMC","FXYD1"
"SYS1-DBNDD2.1",1.06226980210782e-25,1.51878075689316,0.202,0.046,1.61061347395587e-21,"vSMC","SYS1-DBNDD2"
"HLA-A.6",3.70452363062923e-25,-1.4109826508237,0.255,0.647,5.61679872876004e-21,"vSMC","HLA-A"
"YBX3.5",5.95140253717844e-25,1.75666031832306,0.365,0.135,9.02351652686995e-21,"vSMC","YBX3"
"FOXC1.1",1.16635848402004e-24,1.22983808645713,0.139,0.024,1.76843273347118e-20,"vSMC","FOXC1"
"CTSB.7",1.22491503689699e-24,-2.87236080153584,0.087,0.454,1.85721617894321e-20,"vSMC","CTSB"
"HLA-C.7",1.99814536116524e-24,-1.58264302748721,0.183,0.567,3.02958799659873e-20,"vSMC","HLA-C"
"CPE.1",2.34683964332875e-24,1.34021584867728,0.173,0.035,3.55827826721505e-20,"vSMC","CPE"
"NFIL3.1",3.0696838191073e-24,1.76568476601077,0.192,0.044,4.65425460653048e-20,"vSMC","NFIL3"
"CRIP2.7",3.48522960810519e-24,1.55337620998147,0.308,0.098,5.2843051318091e-20,"vSMC","CRIP2"
"LDOC1",5.15967908242518e-24,1.47573425176797,0.159,0.031,7.82310542477305e-20,"vSMC","LDOC1"
"TIMP3.8",2.90716085711667e-23,1.16745254155694,0.389,0.143,4.40783729156029e-19,"vSMC","TIMP3"
"HLA-E.6",8.48501525201255e-23,-1.98734889451457,0.154,0.508,1.28649801251014e-18,"vSMC","HLA-E"
"TGFB1I1",1.3717687824201e-22,1.36385172490487,0.144,0.027,2.07987582790536e-18,"vSMC","TGFB1I1"
"SAT1.6",2.66362206792337e-22,-2.21256774943276,0.053,0.401,4.03858377938541e-18,"vSMC","SAT1"
"PPP1R12A",2.84005791130704e-22,1.52649511685216,0.274,0.086,4.30609580512374e-18,"vSMC","PPP1R12A"
"TBC1D1.1",4.06983730525572e-22,1.64092003839404,0.207,0.054,6.17068732222872e-18,"vSMC","TBC1D1"
"ACTN1.1",5.33349070531241e-22,1.65235133770551,0.308,0.107,8.08663860739468e-18,"vSMC","ACTN1"
"INPP5A",5.7888360818474e-22,1.29220716391851,0.125,0.022,8.77703326729702e-18,"vSMC","INPP5A"
"HLA-DPA1.8",9.1110725236988e-22,-3.40690395609644,0.067,0.39,1.38142081604321e-17,"vSMC","HLA-DPA1"
"PDGFRB",1.06041546898366e-21,1.05512551123631,0.154,0.031,1.60780193407303e-17,"vSMC","PDGFRB"
"ACKR3",1.28403501600855e-20,1.14869724693812,0.101,0.015,1.94685389127216e-16,"vSMC","ACKR3"
"ADAMTS9.1",1.30802528856576e-20,1.06503110067022,0.111,0.018,1.98322794252341e-16,"vSMC","ADAMTS9"
"ATP2B4.3",2.02672810065393e-20,1.4645676653669,0.197,0.052,3.07292514621149e-16,"vSMC","ATP2B4"
"GJA4.2",2.43301776102959e-20,1.45417926616594,0.144,0.03,3.68894152927306e-16,"vSMC","GJA4"
"COL14A1",4.27561104148336e-20,1.09625361436051,0.13,0.025,6.48268146109708e-16,"vSMC","COL14A1"
"MTHFD2",5.51692336012306e-20,1.35837181161802,0.163,0.038,8.36475919861859e-16,"vSMC","MTHFD2"
"NT5DC2",6.17848264599163e-20,1.19283075799355,0.12,0.022,9.36781538785251e-16,"vSMC","NT5DC2"
"RGS5",9.25109998048369e-20,1.50703392049559,0.24,0.072,1.40265177904094e-15,"vSMC","RGS5"
"SMTN",1.10738043152114e-19,1.39370167744635,0.13,0.026,1.67901021027235e-15,"vSMC","SMTN"
"HSPB1.5",2.18959933271616e-19,1.1131877108698,0.596,0.354,3.31987050826425e-15,"vSMC","HSPB1"
"S100A10.7",3.70286941750591e-19,-2.15604094902278,0.048,0.356,5.61429061082246e-15,"vSMC","S100A10"
"HLA-DPB1.8",7.16544552265394e-19,-2.95115321651322,0.058,0.353,1.08642485014479e-14,"vSMC","HLA-DPB1"
"AEBP1",7.37983790622347e-19,1.05289592480195,0.221,0.063,1.1189310233416e-14,"vSMC","AEBP1"
"TYROBP.8",1.69886942458745e-18,-3.1313837833993,0,0.279,2.57582582155949e-14,"vSMC","TYROBP"
"PHLDA2",1.81065430557659e-18,1.47659486934937,0.154,0.037,2.74531405811523e-14,"vSMC","PHLDA2"
"BCAM",4.01363646802641e-18,1.46114755181379,0.135,0.029,6.08547561282164e-14,"vSMC","BCAM"
"SELENOW.4",4.08213381879061e-18,1.66827684378093,0.365,0.166,6.18933129605033e-14,"vSMC","SELENOW"
"AC007192.1.8",7.64478545763807e-18,-2.87268594344153,0.014,0.292,1.15910237108708e-13,"vSMC","AC007192.1"
"LPP.3",9.25942758628668e-18,1.74401533603417,0.274,0.105,1.40391441063279e-13,"vSMC","LPP"
"ZNF331.7",9.37186752957888e-18,1.60792200825907,0.269,0.099,1.42096255483475e-13,"vSMC","ZNF331"
"TIPARP",1.2856653643851e-17,1.43559274234687,0.173,0.046,1.94932582548069e-13,"vSMC","TIPARP"
"LAPTM5.7",1.76328909165874e-17,-2.54460866628164,0.024,0.302,2.67349892077298e-13,"vSMC","LAPTM5"
"RPL28.8",2.13871625661049e-17,-1.01433211622075,0.346,0.659,3.24272158827282e-13,"vSMC","RPL28"
"RPL39.6",2.63666290361204e-17,-0.963371745795544,0.303,0.64,3.99770829445658e-13,"vSMC","RPL39"
"SRGN.6",4.02883728631483e-17,-2.08759352476123,0.091,0.377,6.10852309351054e-13,"vSMC","SRGN"
"TPT1.6",4.15590641517715e-17,-0.767699306984879,0.803,0.919,6.30118530669159e-13,"vSMC","TPT1"
"KCNMA1",4.45620995789359e-17,1.08983150214951,0.13,0.028,6.75650553815826e-13,"vSMC","KCNMA1"
"LAMB2.2",7.15097979787764e-17,1.47885371773033,0.192,0.057,1.08423155695421e-12,"vSMC","LAMB2"
"ARID5B.1",3.32027631529887e-16,1.40716395400106,0.216,0.071,5.03420294925615e-12,"vSMC","ARID5B"
"GPX1.6",5.14408582430859e-16,-1.75734539285292,0.087,0.367,7.79946292681669e-12,"vSMC","GPX1"
"PKIG.1",6.07546085448603e-16,1.38287468112573,0.163,0.045,9.21161374757172e-12,"vSMC","PKIG"
"TMSB4X.7",6.75984170171547e-16,-0.857273698556504,0.736,0.859,1.0249271988141e-11,"vSMC","TMSB4X"
"SLC27A4.8",7.59370684988349e-16,-1.14713301860606,0.317,0.608,1.15135783257933e-11,"vSMC","SLC27A4"
"PDLIM7",9.41997401717005e-16,1.14988332900251,0.149,0.039,1.42825646048332e-11,"vSMC","PDLIM7"
"BTG2.3",1.1410641418285e-15,1.51490659034345,0.298,0.124,1.73008145184037e-11,"vSMC","BTG2"
"AC068580.4.7",1.26101335576596e-15,-2.01172892344483,0.053,0.321,1.91194845001235e-11,"vSMC","AC068580.4"
"CTSS.8",1.37969930267966e-15,-2.29924000190159,0.019,0.271,2.0919000827229e-11,"vSMC","CTSS"
"HSPB8",1.52179468828511e-15,1.22641536473537,0.12,0.027,2.30734510637789e-11,"vSMC","HSPB8"
"SERPINA1.7",1.57793973491748e-15,-2.81331381102668,0.067,0.331,2.39247222608189e-11,"vSMC","SERPINA1"
"CRIM1.1",2.73793903957434e-15,1.2195126481543,0.168,0.048,4.15126317180262e-11,"vSMC","CRIM1"
"HLA-DQB1.8",5.00795258372695e-15,-2.73208880816701,0.01,0.248,7.5930577074468e-11,"vSMC","HLA-DQB1"
"JAG1.1",5.1503540048996e-15,1.28668495900115,0.163,0.047,7.80896674222877e-11,"vSMC","JAG1"
"CST3.8",7.05630558837936e-15,-1.65685688719142,0.269,0.537,1.06987705331008e-10,"vSMC","CST3"
"COL18A1.8",9.91226388853251e-15,1.62486696252545,0.284,0.119,1.5028974507793e-10,"vSMC","COL18A1"
"NES.1",1.3920958409565e-14,1.06018996745523,0.139,0.036,2.11069571405824e-10,"vSMC","NES"
"RGS1.9",1.42255808985824e-14,-2.97085192666436,0.01,0.24,2.15688257584306e-10,"vSMC","RGS1"
"LTBP1",1.50500455609829e-14,1.00585549726794,0.149,0.04,2.28188790795623e-10,"vSMC","LTBP1"
"APOE.9",2.44459561548846e-14,-2.77056253847171,0.048,0.292,3.7064958722036e-10,"vSMC","APOE"
"UTRN.6",2.51018306177014e-14,1.37935282777023,0.288,0.124,3.80593955825589e-10,"vSMC","UTRN"
"ESYT2",2.53185156740886e-14,1.4390958277643,0.173,0.054,3.83879334650532e-10,"vSMC","ESYT2"
"SH3BGRL3.8",2.69701259677939e-14,-1.67107051463938,0.067,0.324,4.08921049923691e-10,"vSMC","SH3BGRL3"
"KLF9.7",2.8336014014027e-14,1.44063246164089,0.279,0.117,4.29630644480677e-10,"vSMC","KLF9"
"FILIP1.2",2.94583190302685e-14,1.16099359822231,0.139,0.037,4.46647033136931e-10,"vSMC","FILIP1"
"SPP1.7",9.36194217867048e-14,-4.13886033935382,0.029,0.253,1.41945767313002e-09,"vSMC","SPP1"
"APOLD1.5",1.23630913972603e-13,1.67478293097851,0.236,0.091,1.8744919176526e-09,"vSMC","APOLD1"
"GUCY1A3",1.35320196969479e-13,1.23777970800874,0.13,0.034,2.05172482645124e-09,"vSMC","GUCY1A3"
"TSC22D1.7",1.40504896382981e-13,1.14871380420585,0.332,0.153,2.13033523895876e-09,"vSMC","TSC22D1"
"MGST3.5",1.56743324770951e-13,1.37851748579735,0.351,0.178,2.37654229017716e-09,"vSMC","MGST3"
"RPL37.5",1.89201259337242e-13,-0.893285188586537,0.505,0.735,2.86866949407127e-09,"vSMC","RPL37"
"COX7A1",2.53395425934834e-13,1.20106595171363,0.135,0.037,3.84198144802395e-09,"vSMC","COX7A1"
"CYBA.9",3.70439519619123e-13,-1.97025510409256,0.014,0.229,5.61660399646514e-09,"vSMC","CYBA"
